y,ds
1018.6,2023-04-08
1018.6,2023-04-08
1018.5,2023-04-08
1018.5,2023-04-08
1018.5,2023-04-08
1018.5,2023-04-08
1018.4,2023-04-08
1018.3,2023-04-08
1018.2,2023-04-08
1018.2,2023-04-08
1018.2,2023-04-08
1018.1,2023-04-08
1018.1,2023-04-08
1018,2023-04-08
1018,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.8,2023-04-08
1017.7,2023-04-08
1017.7,2023-04-08
1017.6,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.4,2023-04-08
1017.4,2023-04-08
1017.3,2023-04-08
1017.3,2023-04-08
1017.2,2023-04-08
1017.2,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.2,2023-04-08
1017.3,2023-04-08
1017.3,2023-04-08
1017.4,2023-04-08
1017.4,2023-04-08
1017.3,2023-04-08
1017.4,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.4,2023-04-08
1017.3,2023-04-08
1017.3,2023-04-08
1017.4,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.5,2023-04-08
1017.6,2023-04-08
1017.6,2023-04-08
1017.6,2023-04-08
1017.7,2023-04-08
1017.8,2023-04-08
1017.8,2023-04-08
1017.7,2023-04-08
1017.6,2023-04-08
1017.7,2023-04-08
1017.8,2023-04-08
1017.7,2023-04-08
1017.7,2023-04-08
1017.6,2023-04-08
1017.6,2023-04-08
1017.5,2023-04-08
1017.6,2023-04-08
1017.7,2023-04-08
1017.8,2023-04-08
1017.8,2023-04-08
1017.9,2023-04-08
1017.7,2023-04-08
1017.5,2023-04-08
1017.6,2023-04-08
1017.8,2023-04-08
1018,2023-04-08
1018,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.8,2023-04-08
1017.9,2023-04-08
1018,2023-04-08
1018,2023-04-08
1018,2023-04-08
1018,2023-04-08
1018.1,2023-04-08
1018.1,2023-04-08
1018.3,2023-04-08
1018.5,2023-04-08
1018.6,2023-04-08
1018.6,2023-04-08
1018.7,2023-04-08
1018.8,2023-04-08
1018.9,2023-04-08
1018.9,2023-04-08
1019.1,2023-04-08
1019.1,2023-04-08
1019.1,2023-04-08
1019,2023-04-08
1018.9,2023-04-08
1018.8,2023-04-08
1018.9,2023-04-08
1019,2023-04-08
1018.9,2023-04-08
1018.9,2023-04-08
1018.7,2023-04-08
1018.6,2023-04-08
1018.6,2023-04-08
1018.5,2023-04-08
1018.4,2023-04-08
1018.4,2023-04-08
1018.4,2023-04-08
1018.3,2023-04-08
1018.2,2023-04-08
1018.1,2023-04-08
1018,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1018.1,2023-04-08
1018.1,2023-04-08
1018,2023-04-08
1018,2023-04-08
1017.9,2023-04-08
1017.9,2023-04-08
1017.7,2023-04-08
1017.6,2023-04-08
1017.6,2023-04-08
1017.5,2023-04-08
1017.3,2023-04-08
1017.2,2023-04-08
1017.3,2023-04-08
1017.4,2023-04-08
1017.4,2023-04-08
1017.3,2023-04-08
1017.3,2023-04-08
1017.2,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.1,2023-04-08
1017.2,2023-04-08
1017.2,2023-04-08
1017.1,2023-04-07
1017.1,2023-04-07
1017.1,2023-04-07
1017,2023-04-07
1017,2023-04-07
1016.9,2023-04-07
1016.9,2023-04-07
1016.9,2023-04-07
1016.9,2023-04-07
1017,2023-04-07
1017,2023-04-07
1017,2023-04-07
1017,2023-04-07
1017,2023-04-07
1017,2023-04-07
1017.1,2023-04-07
1017.2,2023-04-07
1017.3,2023-04-07
1017.3,2023-04-07
1017.4,2023-04-07
1017.4,2023-04-07
1017.4,2023-04-07
1017.4,2023-04-07
1017.4,2023-04-07
1017.5,2023-04-07
1017.6,2023-04-07
1017.7,2023-04-07
1017.7,2023-04-07
1017.8,2023-04-07
1017.7,2023-04-07
1017.5,2023-04-07
1017.5,2023-04-07
1017.8,2023-04-07
1018,2023-04-07
1018.1,2023-04-07
1018.1,2023-04-07
1018.1,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.7,2023-04-07
1018.6,2023-04-07
1018.6,2023-04-07
1018.5,2023-04-07
1018.6,2023-04-07
1018.8,2023-04-07
1018.9,2023-04-07
1018.8,2023-04-07
1018.9,2023-04-07
1018.9,2023-04-07
1018.8,2023-04-07
1018.7,2023-04-07
1018.9,2023-04-07
1019,2023-04-07
1019,2023-04-07
1019,2023-04-07
1019,2023-04-07
1019.2,2023-04-07
1019.3,2023-04-07
1019.4,2023-04-07
1019.4,2023-04-07
1019.6,2023-04-07
1019.7,2023-04-07
1019.8,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.7,2023-04-07
1019.8,2023-04-07
1020,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1020,2023-04-07
1020.1,2023-04-07
1020.1,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020.2,2023-04-07
1020.4,2023-04-07
1020.4,2023-04-07
1020.2,2023-04-07
1020.2,2023-04-07
1020.3,2023-04-07
1020.2,2023-04-07
1020,2023-04-07
1020.2,2023-04-07
1020.4,2023-04-07
1020.5,2023-04-07
1020.6,2023-04-07
1020.7,2023-04-07
1020.7,2023-04-07
1020.6,2023-04-07
1020.7,2023-04-07
1020.8,2023-04-07
1020.9,2023-04-07
1020.8,2023-04-07
1020.8,2023-04-07
1020.9,2023-04-07
1020.9,2023-04-07
1020.9,2023-04-07
1020.9,2023-04-07
1020.8,2023-04-07
1020.8,2023-04-07
1020.7,2023-04-07
1020.7,2023-04-07
1020.8,2023-04-07
1020.8,2023-04-07
1020.7,2023-04-07
1020.7,2023-04-07
1020.6,2023-04-07
1020.6,2023-04-07
1020.6,2023-04-07
1020.5,2023-04-07
1020.5,2023-04-07
1020.5,2023-04-07
1020.5,2023-04-07
1020.4,2023-04-07
1020.3,2023-04-07
1020.3,2023-04-07
1020.2,2023-04-07
1020.2,2023-04-07
1020.1,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1020,2023-04-07
1020,2023-04-07
1019.9,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.7,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.5,2023-04-07
1019.5,2023-04-07
1019.4,2023-04-07
1019.4,2023-04-07
1019.3,2023-04-07
1019.2,2023-04-07
1019.2,2023-04-07
1019.2,2023-04-07
1019,2023-04-07
1019,2023-04-07
1019,2023-04-07
1018.9,2023-04-07
1018.8,2023-04-07
1018.8,2023-04-07
1018.7,2023-04-07
1018.6,2023-04-07
1018.6,2023-04-07
1018.6,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.5,2023-04-07
1018.6,2023-04-07
1018.4,2023-04-07
1018.6,2023-04-07
1018.6,2023-04-07
1018.4,2023-04-07
1018.4,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.4,2023-04-07
1018.4,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.6,2023-04-07
1018.8,2023-04-07
1018.9,2023-04-07
1018.9,2023-04-07
1019.2,2023-04-07
1019.2,2023-04-07
1019.3,2023-04-07
1019.3,2023-04-07
1019.2,2023-04-07
1019.4,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.8,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020,2023-04-07
1020,2023-04-07
1019.9,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1020,2023-04-07
1020,2023-04-07
1019.9,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.7,2023-04-07
1019.7,2023-04-07
1019.6,2023-04-07
1019.7,2023-04-07
1019.7,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.7,2023-04-07
1019.7,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.5,2023-04-07
1019.4,2023-04-07
1019.6,2023-04-07
1019.6,2023-04-07
1019.7,2023-04-07
1019.8,2023-04-07
1019.8,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1019.9,2023-04-07
1019.7,2023-04-07
1019.7,2023-04-07
1019.7,2023-04-07
1019.6,2023-04-07
1019.4,2023-04-07
1019.4,2023-04-07
1019.4,2023-04-07
1019.4,2023-04-07
1019.2,2023-04-07
1019.2,2023-04-07
1019.2,2023-04-07
1019,2023-04-07
1018.8,2023-04-07
1018.7,2023-04-07
1018.6,2023-04-07
1018.5,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.2,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.4,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.7,2023-04-07
1018.7,2023-04-07
1018.7,2023-04-07
1018.6,2023-04-07
1018.4,2023-04-07
1018.5,2023-04-07
1018.5,2023-04-07
1018.4,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.2,2023-04-07
1018.3,2023-04-07
1018.3,2023-04-07
1018.1,2023-04-07
1018.1,2023-04-07
1018.1,2023-04-07
1018,2023-04-07
1018,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018,2023-04-06
1017.9,2023-04-06
1018,2023-04-06
1018.1,2023-04-06
1018.1,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018.1,2023-04-06
1018.1,2023-04-06
1018.1,2023-04-06
1018.1,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018.1,2023-04-06
1018.2,2023-04-06
1018,2023-04-06
1017.8,2023-04-06
1017.8,2023-04-06
1017.8,2023-04-06
1017.8,2023-04-06
1017.8,2023-04-06
1017.9,2023-04-06
1017.9,2023-04-06
1017.8,2023-04-06
1017.9,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018,2023-04-06
1018.1,2023-04-06
1018.2,2023-04-06
1018.2,2023-04-06
1018.1,2023-04-06
1018.2,2023-04-06
1018.3,2023-04-06
1018.3,2023-04-06
1018.2,2023-04-06
1018.2,2023-04-06
1018.3,2023-04-06
1018.3,2023-04-06
1018.3,2023-04-06
1018.3,2023-04-06
1018.4,2023-04-06
1018.4,2023-04-06
1018.4,2023-04-06
1018.6,2023-04-06
1018.7,2023-04-06
1018.8,2023-04-06
1018.8,2023-04-06
1018.9,2023-04-06
1019,2023-04-06
1019,2023-04-06
1019.1,2023-04-06
1019.2,2023-04-06
1019.2,2023-04-06
1019.3,2023-04-06
1019.4,2023-04-06
1019.4,2023-04-06
1019.6,2023-04-06
1019.6,2023-04-06
1019.5,2023-04-06
1019.7,2023-04-06
1019.7,2023-04-06
1019.7,2023-04-06
1019.7,2023-04-06
1019.6,2023-04-06
1019.6,2023-04-06
1019.6,2023-04-06
1019.7,2023-04-06
1019.8,2023-04-06
1019.8,2023-04-06
1019.9,2023-04-06
1020,2023-04-06
1020,2023-04-06
1020.1,2023-04-06
1020.2,2023-04-06
1020.1,2023-04-06
1020,2023-04-06
1020.1,2023-04-06
1020.2,2023-04-06
1020.3,2023-04-06
1020.5,2023-04-06
1020.7,2023-04-06
1020.8,2023-04-06
1020.7,2023-04-06
1020.5,2023-04-06
1020.5,2023-04-06
1020.4,2023-04-06
1020.2,2023-04-06
1020.2,2023-04-06
1020.2,2023-04-06
1020.4,2023-04-06
1020.2,2023-04-06
1019.9,2023-04-06
1020.2,2023-04-06
1020.4,2023-04-06
1020.2,2023-04-06
1020,2023-04-06
1019.9,2023-04-06
1019.6,2023-04-06
1019.3,2023-04-06
1019.4,2023-04-06
1019.4,2023-04-06
1019.6,2023-04-06
1019.7,2023-04-06
1019.6,2023-04-06
1019.2,2023-04-06
1019.1,2023-04-06
1019.2,2023-04-06
1019,2023-04-06
1019.5,2023-04-06
1019.2,2023-04-06
1018.8,2023-04-06
1018.8,2023-04-06
1018.5,2023-04-06
1018.3,2023-04-06
1018.5,2023-04-06
1018.8,2023-04-06
1018.7,2023-04-06
1018.2,2023-04-06
1017.7,2023-04-06
1018.1,2023-04-06
1018.2,2023-04-06
1018.2,2023-04-06
1018.1,2023-04-06
1018.1,2023-04-06
1018.2,2023-04-06
1018.3,2023-04-06
1018.3,2023-04-06
1018.1,2023-04-06
1018,2023-04-06
1017.8,2023-04-06
1017.8,2023-04-06
1017.6,2023-04-06
1017.5,2023-04-06
1017.5,2023-04-06
1017.4,2023-04-06
1017.6,2023-04-06
1017.4,2023-04-06
1017.4,2023-04-06
1017.5,2023-04-06
1017.4,2023-04-06
1017,2023-04-06
1017,2023-04-06
1017,2023-04-06
1016.9,2023-04-06
1016.7,2023-04-06
1016.4,2023-04-06
1016.2,2023-04-06
1016.1,2023-04-06
1016.2,2023-04-06
1015.8,2023-04-06
1015.6,2023-04-06
1015.4,2023-04-06
1015.4,2023-04-06
1015.4,2023-04-06
1015.3,2023-04-06
1015.2,2023-04-06
1015.2,2023-04-06
1015.3,2023-04-06
1015.6,2023-04-06
1015.6,2023-04-06
1015.6,2023-04-06
1015.7,2023-04-06
1015.7,2023-04-06
1016.7,2023-04-06
1017.5,2023-04-06
1017.7,2023-04-06
1017.1,2023-04-06
1016.5,2023-04-06
1016.2,2023-04-06
1016.3,2023-04-06
1016.2,2023-04-06
1016.3,2023-04-06
1016.1,2023-04-06
1015.9,2023-04-06
1015.9,2023-04-06
1015.7,2023-04-06
1015.9,2023-04-06
1015.8,2023-04-06
1015.7,2023-04-06
1015.8,2023-04-06
1015.8,2023-04-06
1015.4,2023-04-06
1015.6,2023-04-06
1015.8,2023-04-06
1016,2023-04-06
1016.7,2023-04-06
1016.9,2023-04-06
1016.7,2023-04-06
1016.5,2023-04-06
1016.3,2023-04-06
1016.1,2023-04-06
1016.1,2023-04-06
1016.1,2023-04-06
1016.1,2023-04-06
1016.3,2023-04-06
1016.6,2023-04-06
1017,2023-04-06
1017.3,2023-04-06
1017.3,2023-04-06
1017.2,2023-04-06
1017.3,2023-04-06
1017.3,2023-04-06
1017,2023-04-06
1016.8,2023-04-06
1016.8,2023-04-06
1016.7,2023-04-06
1016.7,2023-04-06
1016.6,2023-04-06
1016.9,2023-04-06
1017.2,2023-04-06
1017.3,2023-04-06
1017.8,2023-04-06
1017.9,2023-04-06
1017.7,2023-04-06
1017.5,2023-04-06
1017.3,2023-04-06
1017.1,2023-04-06
1017.2,2023-04-06
1017.4,2023-04-06
1017.4,2023-04-06
1017.2,2023-04-06
1017,2023-04-06
1016.9,2023-04-06
1017,2023-04-06
1017.1,2023-04-06
1017.1,2023-04-06
1017.1,2023-04-06
1016.8,2023-04-06
1016.7,2023-04-06
1016.6,2023-04-06
1016.6,2023-04-06
1016.6,2023-04-06
1016.9,2023-04-06
1016.9,2023-04-06
1016.4,2023-04-06
1016.1,2023-04-06
1015.9,2023-04-06
1015.8,2023-04-06
1015.7,2023-04-06
1015.8,2023-04-06
1015.9,2023-04-06
1016.1,2023-04-06
1016.2,2023-04-06
1016.2,2023-04-06
1016.2,2023-04-06
1016.2,2023-04-06
1015.9,2023-04-06
1015.8,2023-04-06
1015.9,2023-04-06
1015.9,2023-04-06
1016,2023-04-06
1016.1,2023-04-06
1016.4,2023-04-06
1016.4,2023-04-06
1016.1,2023-04-06
1016,2023-04-06
1015.8,2023-04-06
1015.7,2023-04-06
1015.4,2023-04-06
1015.4,2023-04-06
1015,2023-04-06
1014.8,2023-04-06
1014.6,2023-04-06
1014.4,2023-04-06
1014.3,2023-04-06
1014,2023-04-06
1013.9,2023-04-06
1013.7,2023-04-06
1013.6,2023-04-06
1013.5,2023-04-06
1013.4,2023-04-06
1013.2,2023-04-06
1013.2,2023-04-06
1013.2,2023-04-06
1013.2,2023-04-06
1013.2,2023-04-06
1013.2,2023-04-06
1013.3,2023-04-06
1013.3,2023-04-06
1013.4,2023-04-06
1013.4,2023-04-06
1013.3,2023-04-06
1013.2,2023-04-05
1013.3,2023-04-05
1013.4,2023-04-05
1013.3,2023-04-05
1013.2,2023-04-05
1013.1,2023-04-05
1013,2023-04-05
1013,2023-04-05
1012.9,2023-04-05
1012.8,2023-04-05
1012.9,2023-04-05
1013,2023-04-05
1012.9,2023-04-05
1012.8,2023-04-05
1012.7,2023-04-05
1012.7,2023-04-05
1012.7,2023-04-05
1012.7,2023-04-05
1012.6,2023-04-05
1012.6,2023-04-05
1012.7,2023-04-05
1012.6,2023-04-05
1012.7,2023-04-05
1012.8,2023-04-05
1012.8,2023-04-05
1013,2023-04-05
1013.1,2023-04-05
1013,2023-04-05
1013,2023-04-05
1013,2023-04-05
1013,2023-04-05
1013,2023-04-05
1012.9,2023-04-05
1012.9,2023-04-05
1013,2023-04-05
1013,2023-04-05
1013.1,2023-04-05
1013.2,2023-04-05
1013.3,2023-04-05
1013.3,2023-04-05
1013.4,2023-04-05
1013.5,2023-04-05
1013.5,2023-04-05
1013.5,2023-04-05
1013.3,2023-04-05
1013.3,2023-04-05
1013.4,2023-04-05
1013.4,2023-04-05
1013.5,2023-04-05
1013.6,2023-04-05
1013.6,2023-04-05
1013.7,2023-04-05
1013.9,2023-04-05
1013.9,2023-04-05
1013.8,2023-04-05
1013.9,2023-04-05
1013.8,2023-04-05
1013.7,2023-04-05
1013.7,2023-04-05
1013.7,2023-04-05
1013.5,2023-04-05
1013.5,2023-04-05
1013.5,2023-04-05
1013.6,2023-04-05
1013.7,2023-04-05
1013.8,2023-04-05
1013.9,2023-04-05
1013.9,2023-04-05
1013.9,2023-04-05
1014,2023-04-05
1014,2023-04-05
1014,2023-04-05
1014,2023-04-05
1013.7,2023-04-05
1013.7,2023-04-05
1013.7,2023-04-05
1013.8,2023-04-05
1013.8,2023-04-05
1013.6,2023-04-05
1013.8,2023-04-05
1013.9,2023-04-05
1013.9,2023-04-05
1013.9,2023-04-05
1013.7,2023-04-05
1013.5,2023-04-05
1013.4,2023-04-05
1013.3,2023-04-05
1013.3,2023-04-05
1013.1,2023-04-05
1013.3,2023-04-05
1013.2,2023-04-05
1013.2,2023-04-05
1013.2,2023-04-05
1013.2,2023-04-05
1013.1,2023-04-05
1013,2023-04-05
1012.9,2023-04-05
1012.7,2023-04-05
1012.6,2023-04-05
1012.5,2023-04-05
1012.5,2023-04-05
1012.4,2023-04-05
1012.4,2023-04-05
1012.4,2023-04-05
1012.2,2023-04-05
1012.3,2023-04-05
1012.3,2023-04-05
1012.3,2023-04-05
1012,2023-04-05
1012.1,2023-04-05
1012.2,2023-04-05
1012.1,2023-04-05
1011.9,2023-04-05
1011.5,2023-04-05
1011.4,2023-04-05
1011.6,2023-04-05
1011.7,2023-04-05
1012.1,2023-04-05
1012.2,2023-04-05
1011.9,2023-04-05
1011.6,2023-04-05
1011.7,2023-04-05
1012,2023-04-05
1011.8,2023-04-05
1011.5,2023-04-05
1011.4,2023-04-05
1010.9,2023-04-05
1011,2023-04-05
1010.8,2023-04-05
1010.4,2023-04-05
1011.2,2023-04-05
1011.4,2023-04-05
1011.1,2023-04-05
1011.3,2023-04-05
1010.8,2023-04-05
1010.6,2023-04-05
1010.8,2023-04-05
1010,2023-04-05
1009.3,2023-04-05
1009.6,2023-04-05
1009.2,2023-04-05
1008.6,2023-04-05
1007.5,2023-04-05
1007,2023-04-05
1006.6,2023-04-05
1006.6,2023-04-05
1006.7,2023-04-05
1006.7,2023-04-05
1006.3,2023-04-05
1005.7,2023-04-05
1005.6,2023-04-05
1005.6,2023-04-05
1005.6,2023-04-05
1005.5,2023-04-05
1005.4,2023-04-05
1005.4,2023-04-05
1005.3,2023-04-05
1005.2,2023-04-05
1005.1,2023-04-05
1005,2023-04-05
1005.1,2023-04-05
1005.1,2023-04-05
1004.7,2023-04-05
1004.5,2023-04-05
1004.4,2023-04-05
1004.6,2023-04-05
1004.8,2023-04-05
1004.8,2023-04-05
1004.8,2023-04-05
1004.6,2023-04-05
1004.5,2023-04-05
1004.6,2023-04-05
1004.7,2023-04-05
1004.7,2023-04-05
1004.4,2023-04-05
1004.2,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.6,2023-04-05
1004.3,2023-04-05
1003.8,2023-04-05
1003.8,2023-04-05
1004,2023-04-05
1004.3,2023-04-05
1004.5,2023-04-05
1004.4,2023-04-05
1004.5,2023-04-05
1004.4,2023-04-05
1004,2023-04-05
1004,2023-04-05
1004.3,2023-04-05
1004.2,2023-04-05
1004.1,2023-04-05
1004.1,2023-04-05
1004.1,2023-04-05
1004.1,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004,2023-04-05
1004,2023-04-05
1004,2023-04-05
1004.2,2023-04-05
1004.1,2023-04-05
1004.1,2023-04-05
1004.3,2023-04-05
1004.5,2023-04-05
1004.4,2023-04-05
1004.4,2023-04-05
1004.4,2023-04-05
1004.4,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.2,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.3,2023-04-05
1004.2,2023-04-05
1004.1,2023-04-05
1004,2023-04-05
1003.9,2023-04-05
1004,2023-04-05
1003.9,2023-04-05
1003.8,2023-04-05
1003.6,2023-04-05
1003.5,2023-04-05
1003.4,2023-04-05
1003.2,2023-04-05
1003,2023-04-05
1003,2023-04-05
1003,2023-04-05
1002.9,2023-04-05
1002.8,2023-04-05
1003,2023-04-05
1003.2,2023-04-05
1003.2,2023-04-05
1003.2,2023-04-05
1003.1,2023-04-05
1003,2023-04-05
1003.2,2023-04-05
1003.1,2023-04-05
1003.1,2023-04-05
1003.1,2023-04-05
1003,2023-04-05
1002.8,2023-04-05
1003.1,2023-04-05
1002.8,2023-04-05
1002.1,2023-04-05
1001.7,2023-04-05
1002.2,2023-04-05
1002.4,2023-04-05
1001.9,2023-04-05
1002.3,2023-04-05
1002,2023-04-05
1001.9,2023-04-05
1002,2023-04-05
1001.8,2023-04-05
1001.6,2023-04-05
1001.5,2023-04-05
1001.4,2023-04-05
1001.2,2023-04-05
1001,2023-04-05
1000.9,2023-04-05
1000.7,2023-04-05
1000.6,2023-04-05
1000.6,2023-04-05
1000.8,2023-04-05
1000.9,2023-04-05
1000.8,2023-04-05
1000.7,2023-04-05
1000.6,2023-04-05
1000.5,2023-04-05
1000.5,2023-04-05
1000.4,2023-04-05
1000.2,2023-04-05
1000.1,2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
1000,2023-04-04
1000,2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
1000,2023-04-04
1000,2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
2023-04-04
1000,2023-04-04
1000.1,2023-04-04
1000.2,2023-04-04
1000.2,2023-04-04
1000.3,2023-04-04
1000.3,2023-04-04
1000.3,2023-04-04
1000.4,2023-04-04
1000.5,2023-04-04
1000.5,2023-04-04
1000.5,2023-04-04
1000.5,2023-04-04
1000.6,2023-04-04
1000.7,2023-04-04
1000.8,2023-04-04
1000.9,2023-04-04
1000.8,2023-04-04
1000.8,2023-04-04
1000.7,2023-04-04
1000.6,2023-04-04
1000.7,2023-04-04
1000.8,2023-04-04
1000.9,2023-04-04
1001.1,2023-04-04
1001.1,2023-04-04
1001.2,2023-04-04
1001.2,2023-04-04
1001.3,2023-04-04
1001.5,2023-04-04
1001.7,2023-04-04
1001.7,2023-04-04
1001.8,2023-04-04
1001.9,2023-04-04
1001.8,2023-04-04
1001.8,2023-04-04
1001.9,2023-04-04
1001.8,2023-04-04
1001.8,2023-04-04
1001.9,2023-04-04
1002,2023-04-04
1002.1,2023-04-04
1002.2,2023-04-04
1002.2,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.3,2023-04-04
1002.2,2023-04-04
1002.3,2023-04-04
1002.2,2023-04-04
1002.1,2023-04-04
1002.2,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.2,2023-04-04
1002.2,2023-04-04
1002.1,2023-04-04
1002.1,2023-04-04
1002.2,2023-04-04
1002.2,2023-04-04
1002.3,2023-04-04
1002.4,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.2,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.6,2023-04-04
1002.6,2023-04-04
1002.6,2023-04-04
1002.4,2023-04-04
1002.3,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.4,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.3,2023-04-04
1002.1,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002.1,2023-04-04
1002.3,2023-04-04
1002.4,2023-04-04
1002.5,2023-04-04
1002.5,2023-04-04
1002.1,2023-04-04
1002,2023-04-04
1001.6,2023-04-04
1001.7,2023-04-04
1001.8,2023-04-04
1002.1,2023-04-04
1002,2023-04-04
1001.9,2023-04-04
1001.9,2023-04-04
1002,2023-04-04
1001.9,2023-04-04
1002,2023-04-04
1001.8,2023-04-04
1001.7,2023-04-04
1001.6,2023-04-04
1001.6,2023-04-04
1001.5,2023-04-04
1001.6,2023-04-04
1001.7,2023-04-04
1001.7,2023-04-04
1001.8,2023-04-04
1001.7,2023-04-04
1001.7,2023-04-04
1001.6,2023-04-04
1001.7,2023-04-04
1001.5,2023-04-04
1001.4,2023-04-04
1001.4,2023-04-04
1001.5,2023-04-04
1001.5,2023-04-04
1001.6,2023-04-04
1001.7,2023-04-04
1001.7,2023-04-04
1001.6,2023-04-04
1001.7,2023-04-04
1001.8,2023-04-04
1001.8,2023-04-04
1001.7,2023-04-04
1001.8,2023-04-04
1001.9,2023-04-04
1001.9,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002,2023-04-04
1002.1,2023-04-04
1002.2,2023-04-04
1002.2,2023-04-04
