y,ds
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-09
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0.01,2023-04-08
0,2023-04-08
0.01,2023-04-08
0.01,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0.01,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0,2023-04-08
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.03,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0.01,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
0,2023-04-07
